status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150909638674999,"""This was so easy and the flavor was amazing. Not one bite left!"" - Tiny, a reader.",Potato Leek Gratin Recipe,link,http://nyti.ms/2crwugP,2016-09-23 18:25:00,544,35,356
5281959998_10150909659374999,President Obama's move sets up an extraordinary showdown with Congress.,"Obama Vetoes Saudi 9/11 Bill, but Congressional Override Is Expected",link,http://nyti.ms/2crxPEe,2016-09-23 17:55:31,729,179,222
5281959998_10150909625564999,"""The press needs to stand up for the truth amid Donald J. Trump's fairy tales,"" Paul Krugman writes in The New York Times Opinion Section.",The Lying Game,link,http://nyti.ms/2crtrW2,2016-09-23 17:25:00,4265,246,860
5281959998_10150909205744999,"Charlotte has always prided itself on order, consensus and a can-do corporate mentality. This week's shooting and protests have shaken that sense.",Fatal Shooting by Police Shakes Charlotte’s Self-Image,link,http://nyti.ms/2cWh5Jg,2016-09-23 16:55:00,129,43,39
5281959998_10150909532434999,"Syrian government forces and their Russian allies bombarded the city of Aleppo on Friday. It was the clearest sign yet that efforts to restore a cease-fire had failed.

Learn more: http://nyti.ms/2czdHU4",'All of the World Has Failed' Aleppo,video,https://www.facebook.com/nytimes/videos/10150909532434999/,2016-09-23 16:40:00,182,88,103
5281959998_10150909556049999,Our executive editor Dean Baquet talks about the decision to call out Donald Trump’s lies.,Times Editor Dean Baquet on Calling Out Donald Trump’s Lies.,link,http://nyti.ms/2d6u8qh,2016-09-23 16:25:00,3255,451,458
5281959998_10150909441929999,That map of Australia you have? It’s wrong. And the whole country is going to officially relocate to correct the error.,Australia Is Not as Down Under as Everyone Thinks It Is,link,http://nyti.ms/2d6ppXy,2016-09-23 15:59:00,3869,400,1514
5281959998_10150909480599999,"Not a single life was lost in the Manhattan bombing. But for the victims themselves, the injuries were nothing short of horrific.","As New York Breathes Sigh of Relief, Bomb Victims Cope With the Aftermath",link,http://nyti.ms/2cznnOo,2016-09-23 15:26:06,205,11,37
5281959998_10150909519569999,"Ted Cruz said that he will vote for Donald J. Trump, two months after urging Republicans to ""vote your conscience"" at the Republican convention.",Ted Cruz Announces Support for Donald Trump,link,http://nyti.ms/2cNox8K,2016-09-23 14:45:07,1219,2273,1145
5281959998_10150909473824999,Still no sign of them.,Hunt Continues for Men Who Found Suitcase Containing Bomb in Chelsea,link,http://nyti.ms/2d6xdZk,2016-09-23 14:25:00,93,15,25
5281959998_10150909107069999,"In general, you can never be too old to donate blood. Though you can be too young or too thin.",Too Old to Donate Blood?,link,http://nyti.ms/2cWkg3w,2016-09-23 13:55:00,113,25,20
5281959998_10150909461399999,New York Times national correspondent John Eligon is in Chicago with Southside resident Lavondale Glass talking about policing and violence.,"Policing and Violence in South Side, Chicago",video,https://www.facebook.com/nytimes/videos/10150909461399999/,2016-09-23 13:40:50,857,652,172
5281959998_10150909461084999,Richard Ratcliffe's wife and daughter are being held by the government of Iran. He's in New York during the U.N. General Assembly in an attempt to confront the president of Iran.,Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1758786531005528/,2016-09-23 13:38:31,272,19,0
5281959998_10150909305099999,"It once dominated the annual United Nations meeting. But this year, the Israeli-Palestinian conflict has become a side show.",Why the World Forgot the Israeli-Palestinian Conflict,link,http://nyti.ms/2ctiAQm,2016-09-23 13:25:00,272,194,94
5281959998_10150909442819999,Richard Ratcliffe's wife and daughter are being held by the government of Iran. He's in New York during the United Nations General Assembly in an attempt to confront the president of Iran. He shares his story here and answers your questions.,,video,https://www.facebook.com/nytimes/videos/10150909442819999/,2016-09-23 13:13:38,399,146,92
5281959998_10150909350904999,At least 27 people were killed in the overnight bombardment of Aleppo. At least one child was buried in the rubble.,‘Doomsday Today in Aleppo’: Assad and Russian Forces Bombard City,link,http://nyti.ms/2czdHU4,2016-09-23 12:55:00,154,56,165
5281959998_10150909379034999,Richard Ratcliffe's wife and daughter are being held by the government of Iran. He's in New York during the United Nations General Assembly in an attempt to confront the president of Iran. He shares his story here and answers your questions.,,video,https://www.facebook.com/nytimes/videos/10150909379034999/,2016-09-23 12:51:00,649,693,154
5281959998_10150909216344999,California could be the first state to ban plastic bags at grocery checkout lines. What do you think about the idea?,California Today: Should We Ban Plastic Bags?,link,http://nyti.ms/2da1do9,2016-09-23 12:40:00,4710,789,263
5281959998_10150909326949999,"A video recorded by the wife of Keith L. Scott shows the moments before and after he was fatally shot by police in Charlotte, North Carolina.",Charlotte Shooting Victim's Wife Filmed Fatal Encounter With Police,link,http://nyti.ms/2d6fKA7,2016-09-23 12:08:50,765,290,839
5281959998_10150909318524999,"The Charlotte victim’s wife filmed the encounter between police and Keith L. Scott. The video shows an officer shouting, “Drop the gun.” She shouts, “He doesn’t have a gun.”

This video includes graphic violence and language some viewers may find disturbing. We have published a transcript here: http://nyti.ms/2d6fKA7",Video Shows Charlotte Victim's Fatal Encounter With Police,video,https://www.facebook.com/nytimes/videos/10150909318524999/,2016-09-23 12:03:01,622,484,1263
5281959998_10150909301914999,"From instagram.com/nytarchives: Another era, another presidential campaign.","Instagram photo by New York Times Archives • Sep 23, 2016 at 12:13pm UTC",link,https://www.instagram.com/p/BKsrF8FADK1/?taken-by=nytarchives,2016-09-23 11:55:02,101,15,12
5281959998_10150909312724999,It's Milan Fashion Week and we are at the Versace show. Gigi Hadid and Bella Hadid are two of the models wearing Versace's Spring 2017 collection.,The New York Times Styles,video,https://www.facebook.com/nytimesstyles/videos/1247774511928752/,2016-09-23 11:49:19,417,49,0
5281959998_10150909299614999,"""I really felt in my heart I wanted to be about something,"" one man protesting in Charlotte said. We followed him on the third night of protests in the city.",Going Live From Charlotte,video,https://www.facebook.com/nytimes/videos/10150909299614999/,2016-09-23 11:46:35,333,60,95
5281959998_10150909241069999,"For decades, College Republicans have drawn ridicule from their liberal classmates. But Donald J. Trump has made things especially nightmarish.","College Republicans, Once ‘the Best Party on Campus,’ Endure Taunts Over Trump",link,http://nyti.ms/2da4yUz,2016-09-23 11:25:01,673,215,111
5281959998_10150909256639999,His arrest in the bombings in New York and New Jersey raises an obvious question: Did the government miss something?,How Ahmad Khan Rahami Passed Through a Net Meant to Thwart Terrorists,link,http://nyti.ms/2cWjmnN,2016-09-23 10:55:01,82,34,21
5281959998_10150909218559999,"""As a lifelong Democratic voter, I’m dismayed by the radical left’s ever-growing list of dos and don’ts.""

Read on in The New York Times Opinion Section.",Will the Left Survive the Millennials?,link,http://nyti.ms/2d5W8dH,2016-09-23 10:25:00,4097,513,2032
5281959998_10150909121099999,"A look back at the week, in photos.","The Week in Pictures: Sept. 23, 2016",link,http://lens.blogs.nytimes.com/2016/09/23/the-week-in-pictures-sept-23-2016/?smid=fb-nytimes&smtyp=cur,2016-09-23 09:55:01,54,7,10
5281959998_10150909185709999,The emails included step-by-step directions for where officials like Vice President Biden should walk when they arrived at events.,"Email Hack Details Movements of Joe Biden, Michelle Obama and Hillary Clinton",link,http://nyti.ms/2dmOpaM,2016-09-23 09:25:00,165,94,43
5281959998_10150909089984999,"""The Giants have won the World Series in every even-numbered year this decade. And for reasons that I choose to see as cosmic, this run of baseball dominance has tracked my mom’s descent into Alzheimer's.""",Moments of Giants Glory: What Alzheimer’s Couldn’t Steal,link,http://nyti.ms/2dmtZyB,2016-09-23 08:55:00,136,13,34
5281959998_10150909094684999,Paul Ryan has gone mum on Donald J. Trump.,"Mr. Ryan, Your Views on Donald Trump? Next Question, Please",link,http://nyti.ms/2dmrf3X,2016-09-23 08:25:00,329,164,70
5281959998_10150909144109999,"""This debate is going to turn not a bit on the issues. It's going to turn on emotion,"" said the ghostwriter of Donald J. Trump's first book.",Trump’s Ghostwriter Explains How to Beat Him in a Debate,link,http://nyti.ms/2dmE3HG,2016-09-23 07:57:50,1150,218,177
5281959998_10150909100584999,"""As soon as they said 'state of emergency' on the television, I was in shock. Has it got that bad?"" Residents in Charlotte try to adjust to the upheaval. Read more: http://nyti.ms/2cWh5Jg",Life Amid Unrest in Charlotte,video,https://www.facebook.com/nytimes/videos/10150909100584999/,2016-09-23 07:43:00,157,32,44
5281959998_10150909121739999,"We're taking you inside the Penn Station Control Center, where workers coordinate train traffic inside North America's busiest train station. Emma Graves Fitzsimmons, who covers transit for the Times, will take your questions.",Inside the Penn Station Control Room,video,https://www.facebook.com/nytimes/videos/10150909121739999/,2016-09-23 07:30:46,1253,397,303
5281959998_10150909078109999,Hillary Clinton is testing attack lines for Monday's debate while Donald J. Trump is largely shunning traditional preparations.,"Debate Prep? Hillary Clinton and Donald Trump Differ on That, Too",link,http://nyti.ms/2dmpJz7,2016-09-23 07:25:00,254,213,43
5281959998_10150909019759999,"The best way to allay the community's distrust is complete transparency, the Editorial Board writes in The New York Times Opinion Section.",Release the Charlotte Police Video,link,http://nyti.ms/2cVQZGg,2016-09-23 06:55:00,1073,56,201
5281959998_10150909100334999,"Prisoners at Charlotte Jail Central flickered lights on and off as protesters rallied outside Thursday. For the third night in a row, demonstrations gripped the city following the police shooting of Keith Scott. 
Read more: http://nyti.ms/2dmucli",Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1758591841024997/,2016-09-23 06:40:26,154,24,0
5281959998_10150909061399999,A report said he exchanged sexually explicit messages with a 15-year-old.,"Anthony Weiner Faces New Scrutiny After Report About Girl, 15",link,http://nyti.ms/2cW3Ecm,2016-09-23 06:25:00,187,202,65
5281959998_10150909054099999,Donald J. Trump promised the impossible in Pittsburgh.,"Donald Trump, in Pittsburgh, Pledges to Boost Both Coal and Gas",link,http://nyti.ms/2cW0GEz,2016-09-23 05:55:01,414,300,306
5281959998_10150909069844999,Daily Briefing: Here's what you need to know today.,"Charlotte, Tulsa, Mexico: Your Friday Briefing",link,http://nyti.ms/2dmnRGy,2016-09-23 05:30:08,51,5,12
5281959998_10150909029394999,Hours later he recanted and apologized.,Congressman Tells BBC: Charlotte Protesters ‘Hate White People’,link,http://nyti.ms/2dm8j5F,2016-09-23 04:55:00,1251,914,2094
5281959998_10150909025554999,Barack Obama said he had second-guessed himself more on Syria than any other issue during his presidency.,Obama Puts Syria at Arm’s Length as Carnage Drags On,link,http://nyti.ms/2dma1DY,2016-09-23 04:25:00,143,72,28
5281959998_10150909033854999,"""Jo would have maintained her optimism despite all that has happened. Not out of blind faith, but because she believed that what we hold in common is more significant than our differences."" Read on in The New York Times Opinion Section.",Brendan Cox: Carrying On Jo’s Work Against Hate,link,http://nyti.ms/2dmb073,2016-09-23 04:02:00,588,12,121
5281959998_10150908860999999,Has your private data been stolen? Take this quiz.,How Many Times Has Your Personal Information Been Exposed to Hackers?,link,http://nyti.ms/2df03YX,2016-09-23 03:25:00,200,25,228
5281959998_10150908995159999,"If Labour members re-elect a left-wing firebrand as their leader, they’ll undo years of rightward drift in their party. Read on in The New York Times Opinion Section.",Jeremy Corbyn and the Problem With ‘Electability’,link,http://nyti.ms/2dm2q8w,2016-09-23 02:55:00,105,33,21
5281959998_10150908737524999,"Uncertainty over the next presidential election has spurred deadly clashes in the Democratic Republic of Congo’s capital, Kinshasa, over the last week.",Violence Ripples Through Congo,video,https://www.facebook.com/nytimes/videos/10150908737524999/,2016-09-23 02:25:00,550,137,2007
